com.samsung.shealth.tracker.pedometer_step_count,6212007,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
58909,4,0,119,2022-04-15 21:48:00.000,,,2022-04-15 21:49:14.075,2022-04-15 21:49:14.075,119,1.5952752,93.97656,4.829056,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 21:49:00.000,857b423f-8751-4788-b1ad-03480f2a755f,
57469,4,0,86,2022-04-15 15:37:00.000,,,2022-04-15 15:37:59.574,2022-04-15 15:37:00.620,86,1.0998787,63.209167,3.6255665,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 15:38:00.000,833254e0-62c7-414b-b798-f9ff18292cd6,
60000,4,0,125,2022-04-15 21:49:00.000,,,2022-04-15 21:51:02.784,2022-04-15 21:49:14.141,125,1.6679322,100.07593,5.058838,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 21:50:00.000,2fe766e1-27de-4bd3-9591-c42a77474f35,
10972,4,0,14,2022-04-15 17:59:00.000,,,2022-04-15 17:59:56.459,2022-04-15 17:59:00.092,14,0.9961749,10.930176,0.57385254,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 18:00:00.000,3181277a-2261-425a-926a-0b7d8779c3a3,
60000,4,0,117,2022-04-14 21:53:00.000,,,2022-04-14 21:54:02.639,2022-04-14 21:54:02.639,117,1.4534999,87.21,4.68,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 21:54:00.000,eb3a975d-c8b4-49a5-a3bf-a3e81a41d1ee,
11396,4,0,21,2022-04-15 15:38:00.000,,,2022-04-15 15:39:21.804,2022-04-15 15:38:00.522,21,1.4377937,16.38623,0.85869026,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 15:39:00.000,2d23d25c-025a-4905-ac95-74bc35851d10,
57945,4,0,127,2022-04-15 21:50:00.000,,,2022-04-15 21:51:02.841,2022-04-15 21:51:02.841,127,1.7637537,102.20093,5.137619,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 21:51:00.000,d088ffc5-2223-48d2-baeb-206b652032c7,
21630,4,0,31,2022-04-15 15:39:00.000,,,2022-04-15 15:39:38.114,2022-04-15 15:39:21.871,31,1.0877728,23.529358,1.2786751,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 15:40:00.000,11b3efe1-a533-420e-af55-138b85fafefb,
8460,4,0,15,2022-04-15 19:29:00.000,,,2022-04-15 19:29:43.973,2022-04-15 19:29:42.058,15,1.3366184,11.307861,0.6208496,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 19:30:00.000,1aa62272-10b5-4a9b-a6a2-9b7bffb36235,
54397,4,0,123,2022-04-15 21:51:00.000,,,2022-04-15 21:52:00.094,2022-04-15 21:51:02.904,123,1.8104584,98.48486,4.97876,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 21:52:00.000,fb085ba9-cb71-4e44-9b97-352c044f2e42,
59880,4,0,122,2022-04-14 21:50:00.000,,,2022-04-14 21:55:00.126,2022-04-14 21:55:00.126,122,1.6181573,96.896484,4.9435425,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 21:51:00.000,0b0946f7-d8fd-47cd-8704-27ff73b19b90,
40106,4,0,64,2022-04-15 15:43:00.000,,,2022-04-15 15:44:05.290,2022-04-15 15:43:24.411,64,1.2109257,48.566345,2.6424446,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 15:44:00.000,e008a11e-651c-4980-89e8-7fbe648a32f5,
59705,4,0,117,2022-04-15 21:48:00.000,,,2022-04-15 21:49:21.811,2022-04-15 21:49:21.811,117,1.4722222,87.9,5.56,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 21:49:00.000,8749acaf-423c-4dca-832d-be2f61a47f47,
10631,4,0,21,2022-04-14 18:29:00.000,,,2022-04-14 18:30:11.971,2022-04-14 18:29:48.313,21,1.5638213,16.625,0.8512573,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 18:30:00.000,06c16143-a5f4-43ce-a36e-80bc112ffbe1,
49995,4,0,102,2022-04-15 21:49:00.000,,,2022-04-15 21:50:07.494,2022-04-15 21:49:22.242,102,1.5455146,77.26921,4.239895,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 21:50:00.000,cb138973-de75-4a19-8d68-bfce15797ab4,
59991,4,0,102,2022-04-15 15:44:00.000,,,2022-04-15 15:45:09.093,2022-04-15 15:44:05.338,102,1.2823621,76.931274,4.214916,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 15:45:00.000,89d0a612-7a7e-4237-9914-60dd922b11dd,
4937,4,0,7,2022-04-15 19:31:00.000,,,2022-04-15 19:32:39.751,2022-04-15 19:32:39.751,7,1.1339228,5.598877,0.28370667,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 19:32:00.000,9deb5e78-cd4f-42a3-aacf-9d062c1f285e,
60000,4,0,119,2022-04-14 21:51:00.000,,,2022-04-14 21:55:00.236,2022-04-14 21:55:00.236,119,1.5646484,93.87891,4.828247,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 21:52:00.000,06491079-752c-4dd1-9753-e5d7b1d70d69,
3437,4,0,6,2022-04-15 15:45:00.000,,,2022-04-15 15:45:09.212,2022-04-15 15:45:09.212,6,1.3224916,4.545471,0.24703598,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 15:46:00.000,6c51ea98-814f-47f9-bca2-35ee3703c2d4,
54601,4,0,110,2022-04-15 21:50:00.000,,,2022-04-15 21:51:16.088,2022-04-15 21:50:07.703,110,1.5239488,83.21,4.38,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 21:51:00.000,2f147626-0e8a-4a93-8045-32d7d590c113,
48316,4,0,98,2022-04-15 21:51:00.000,,,2022-04-15 21:51:58.265,2022-04-15 21:51:16.369,98,1.5290192,73.87645,3.9198608,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 21:52:00.000,ba9dd88f-07ed-4f77-98ae-2538e27c1d08,
33484,4,0,53,2022-04-15 15:56:00.000,,,2022-04-15 15:56:59.506,2022-04-15 15:56:34.818,53,1.1953237,40.02478,2.1889114,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 15:57:00.000,f9a90a38-ee3c-4c9b-98ca-8ebd6bfbbd1e,
4655,4,0,10,2022-04-15 19:32:00.000,,,2022-04-15 19:32:39.871,2022-04-15 19:32:39.871,10,1.7559643,8.174316,0.40504456,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 19:33:00.000,6281276d-1b53-49d1-803f-cba0b6136845,
59313,4,0,102,2022-04-15 15:57:00.000,,,2022-04-15 15:57:59.821,2022-04-15 15:57:00.139,102,1.3040593,77.34845,4.1980133,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 15:58:00.000,f1da9c1a-5d62-4345-8479-4e986658f900,
26730,4,0,56,2022-04-15 21:52:00.000,,,2022-04-15 21:52:27.475,2022-04-15 21:52:00.845,56,1.679827,44.901855,2.265915,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 21:53:00.000,be0eada3-915d-47c4-8699-80d5627a2eee,
60000,4,0,119,2022-04-14 21:52:00.000,,,2022-04-14 21:55:00.356,2022-04-14 21:55:00.356,119,1.5660807,93.96484,4.8259277,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 21:53:00.000,c53bf6b8-a8bc-4bdf-b39c-78cfc72c301d,
44590,4,0,87,2022-04-14 18:28:00.000,,,2022-04-14 18:30:04.784,2022-04-14 18:28:10.977,87,1.4565853,64.95033,3.4700012,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 18:29:00.000,72d65525-666d-41b8-8728-871aee9bbba0,
59066,4,0,102,2022-04-15 15:58:00.000,,,2022-04-15 15:58:59.658,2022-04-15 15:58:00.634,102,1.3106523,77.41553,4.1951714,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 15:59:00.000,51e5632a-2126-4e7a-867e-7c71755a7460,
28006,4,0,38,2022-04-15 19:35:00.000,,,2022-04-15 19:35:45.017,2022-04-15 19:35:13.561,38,1.1216058,31.412354,1.8480835,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 19:36:00.000,3dcfc21b-1f84-4cf8-93d6-fad61fc65aa9,
52575,4,0,109,2022-04-15 21:53:00.000,,,2022-04-15 21:55:00.017,2022-04-15 21:53:11.233,109,1.6591748,87.23193,4.4166107,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 21:54:00.000,7043bff6-3768-429c-a2ee-46e30476f859,
57893,4,0,95,2022-04-15 15:59:00.000,,,2022-04-15 15:59:59.368,2022-04-15 15:59:00.589,95,1.2296596,71.18872,3.935955,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 16:00:00.000,0b113de4-ff94-4a44-8595-f73c25c1c62c,
59071,4,0,117,2022-04-14 21:53:00.000,,,2022-04-14 21:55:00.435,2022-04-14 21:55:00.435,117,1.5542816,91.81445,4.7541504,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 21:54:00.000,be6c28a8-fbe7-4c6b-b82a-10310480beda,
58595,4,0,112,2022-04-15 21:54:00.000,,,2022-04-15 21:55:00.210,2022-04-15 21:55:00.210,112,1.5251576,89.36719,4.539505,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 21:55:00.000,d3144558-7fb8-4c69-8c5d-a251ddfec5f1,
4437,4,0,9,2022-04-15 19:38:00.000,,,2022-04-15 19:38:48.229,2022-04-15 19:38:44.771,9,1.629532,7.231201,0.3644104,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 19:39:00.000,913bab19-2ca3-49df-92e9-40a73132bcdc,
27193,4,0,54,2022-04-15 15:36:00.000,,,2022-04-15 15:36:55.181,2022-04-15 15:36:55.181,54,1.4444444,39.28,2.28,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 15:37:00.000,b4b3eb8a-8337-4443-bb96-735c32c67234,
60000,4,0,57,2022-04-15 21:55:00.000,,,2022-04-15 21:55:59.564,2022-04-15 21:55:06.408,57,0.7348958,44.09375,2.3279877,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 21:56:00.000,39a24815-6906-44b7-8254-814f07f9d56d,
58770,4,0,122,2022-04-14 21:54:00.000,,,2022-04-14 21:55:00.498,2022-04-14 21:55:00.498,122,1.6482226,96.86719,4.944824,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 21:55:00.000,a3353b84-71be-4946-9c85-ef33941ce0c4,
15355,4,0,30,2022-04-15 15:37:00.000,,,2022-04-15 15:38:24.710,2022-04-15 15:38:24.710,30,1.4444444,22.18,1.2,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 15:38:00.000,02a810c0-c4a0-46be-b1f9-1fcdd70d2658,
2828,4,0,5,2022-04-15 21:56:00.000,,,2022-04-15 21:56:18.354,2022-04-15 21:56:18.354,5,1.3682485,3.8701172,0.20399475,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 21:57:00.000,377a1326-3088-4045-8f14-da62a50cda7d,
27172,4,0,51,2022-04-14 19:10:00.000,,,2022-04-14 19:10:33.425,2022-04-14 19:10:33.425,51,1.3888888,37.74,1.96,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 19:11:00.000,72313d9a-0d18-4f4c-8170-c6b863fa73d1,
32601,4,3,63,2022-04-15 19:39:00.000,,,2022-04-15 19:40:14.556,2022-04-15 19:40:14.556,66,1.6548579,53.95117,3.0662537,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 19:40:00.000,65d78422-704f-4cd8-b8c4-f0ed9ac9aadd,
14181,4,0,27,2022-04-15 15:39:00.000,,,2022-04-15 15:39:43.194,2022-04-15 15:39:43.194,27,1.4166666,20.09,1.0,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 15:40:00.000,b6a6e2f7-fb1c-4e3b-bd17-ec4681d5037f,
18012,4,0,37,2022-04-15 21:52:00.000,,,2022-04-15 21:52:50.656,2022-04-15 21:52:50.656,37,1.5555556,28.02,1.44,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 21:53:00.000,e6ee7a26-60f7-475c-8376-20dde519619f,
60000,4,0,99,2022-04-14 21:55:00.000,,,2022-04-14 21:55:52.324,2022-04-14 21:55:00.553,99,1.3002604,78.015625,4.022278,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 21:56:00.000,72662199-992c-4fde-ab75-35dcc8e53f01,
27396,4,0,43,2022-04-15 15:41:00.000,,,2022-04-15 15:42:46.972,2022-04-15 15:42:46.972,43,1.0833334,29.68,1.71,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 15:42:00.000,817ff392-3f57-4de6-aae5-0706999ad19d,
28897,4,1,60,2022-04-15 21:53:00.000,,,2022-04-15 21:53:57.146,2022-04-15 21:53:20.847,61,1.6111934,46.559998,2.6,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 21:54:00.000,5555c486-be93-4467-a7a4-63a0f6364a8e,
7099,4,0,12,2022-04-15 15:42:00.000,,,2022-04-15 15:42:47.188,2022-04-15 15:42:47.188,12,1.1944444,8.48,0.47,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 15:43:00.000,8d956739-a3e1-47fc-b4c6-b2b30480eb7f,
58313,4,0,125,2022-04-15 21:54:00.000,,,2022-04-15 21:54:59.374,2022-04-15 21:54:59.374,125,1.6388888,95.57,5.16,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 21:55:00.000,b899467c-2fff-4711-8b2c-92747eeb529c,
5661,4,6,7,2022-04-15 20:26:00.000,,,2022-04-15 20:26:36.618,2022-04-15 20:26:33.062,13,2.3844948,13.499268,1.0574341,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 20:27:00.000,89d80f3a-b3e9-4a7b-817b-38003b0ee92c,
4342,4,0,7,2022-04-15 02:42:00.000,,,2022-04-15 02:45:09.551,2022-04-15 02:45:09.551,7,1.2360977,5.3671875,0.28759766,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 02:43:00.000,1520be9c-2c9a-4320-a02e-269052537edc,
10161,4,0,20,2022-04-15 20:29:00.000,,,2022-04-15 20:30:30.487,2022-04-15 20:30:30.487,20,1.5863559,16.119873,0.81015015,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 20:30:00.000,9dac7585-3e0a-48b6-a680-7ae83cce14bb,
47241,4,0,95,2022-04-14 21:54:00.000,,,2022-04-14 21:55:00.246,2022-04-14 21:54:02.865,95,1.5099607,71.332565,3.780076,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 21:55:00.000,8991f9d8-45be-433f-90aa-6d45977a7107,
13655,4,0,25,2022-04-15 02:46:00.000,,,2022-04-15 02:52:23.703,2022-04-15 02:52:23.703,25,1.4208722,19.402344,1.019165,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 02:47:00.000,84484f4d-be8a-4eb6-af89-769eb0b7425f,
9355,4,0,20,2022-04-14 19:17:00.000,,,2022-04-14 19:17:33.524,2022-04-14 19:17:33.524,20,1.6379999,15.324219,0.8220215,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 19:18:00.000,4e6454b3-24a5-4794-83c3-907b93d9c28c,
43030,4,0,83,2022-04-15 20:32:00.000,,,2022-04-15 20:33:46.224,2022-04-15 20:33:46.224,83,1.5005171,64.56836,3.3861084,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 20:33:00.000,fd8f73d1-4a89-43d9-9171-1751ebd164fb,
4176,4,1,6,2022-04-15 03:11:00.000,,,2022-04-15 03:14:57.381,2022-04-15 03:14:57.381,7,1.7765855,7.419922,0.616333,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 03:12:00.000,e47db560-f1e6-4316-9216-b6d977bd7bb9,
58492,4,0,105,2022-04-15 20:33:00.000,,,2022-04-15 20:33:59.541,2022-04-15 20:33:46.268,105,1.3829054,80.88965,4.2926025,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 20:34:00.000,6d7cc880-bc99-41b9-a8d0-5cf2fdf79356,
29784,4,0,51,2022-04-15 15:43:00.000,,,2022-04-15 15:43:55.434,2022-04-15 15:43:54.010,51,1.2308321,36.660156,1.999939,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 15:44:00.000,5ee76cfc-342f-495c-a595-006598949458,
23385,4,0,39,2022-04-14 19:19:00.000,,,2022-04-14 19:19:46.425,2022-04-14 19:19:41.540,39,1.169535,27.349903,1.5400232,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 19:20:00.000,ee411bc8-2c23-4dce-9cb8-e8aafe1ff394,
46379,4,0,79,2022-04-15 20:34:00.000,,,2022-04-15 20:35:00.012,2022-04-15 20:34:00.281,79,1.293012,59.96875,3.2548676,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 20:35:00.000,0425f229-14cc-40a3-9115-86ef05206325,
51957,4,0,91,2022-04-15 15:44:00.000,,,2022-04-15 15:46:11.195,2022-04-15 15:44:24.432,91,1.2677721,65.87024,3.6199512,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 15:45:00.000,9b57a7f2-8d90-4aa5-8b12-537399a8902e,
30553,4,0,62,2022-04-15 03:13:00.000,,,2022-04-15 03:14:57.522,2022-04-15 03:14:57.522,62,1.622386,49.570312,2.5107422,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 03:14:00.000,51d554f1-3f64-4401-a397-86ecdbbbfb0b,
52867,4,0,107,2022-04-14 21:55:00.000,,,2022-04-14 21:56:30.296,2022-04-14 21:55:44.491,107,1.5277777,80.77,3.9399998,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 21:56:00.000,891ee4f1-902f-40a7-be60-826eb612c6a0,
23654,4,0,42,2022-04-15 21:55:00.000,,,2022-04-15 21:55:58.246,2022-04-15 21:55:10.492,42,1.2919339,30.560156,3.069927,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 21:56:00.000,98e072a0-7811-4c05-9480-78a273a93461,
60000,4,0,115,2022-04-14 19:23:00.000,,,2022-04-14 19:26:32.495,2022-04-14 19:26:32.495,115,1.5030273,90.18164,4.673401,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 19:24:00.000,a2ceec4a-637f-4f4d-b1b7-7e6999430e34,
18603,4,0,18,2022-04-15 20:35:00.000,,,2022-04-15 20:35:38.747,2022-04-15 20:35:00.170,18,0.744303,13.84668,0.7375946,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 20:36:00.000,36b36c5b-2cc4-462c-a6d7-828c70fc798b,
6839,4,0,6,2022-04-15 03:18:00.000,,,2022-04-15 03:19:40.371,2022-04-15 03:19:40.371,6,0.6516187,4.4570312,0.25109863,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 03:19:00.000,fd073dab-7584-4f52-be85-aeca6d4eaa75,
7523,4,0,16,2022-04-15 21:56:00.000,,,2022-04-15 21:56:11.054,2022-04-15 21:56:11.054,16,1.6388888,12.33,0.64,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 21:57:00.000,7eb1d1a8-9eb0-4ae9-96cb-b5a0967df3be,
11188,4,15,19,2022-04-15 20:38:00.000,,,2022-04-15 20:41:37.262,2022-04-15 20:41:37.262,34,3.2033477,35.840576,2.496399,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 20:39:00.000,81e4d6f5-946d-4763-89d5-7f2d0f631331,
3634,4,0,6,2022-04-15 15:45:00.000,,,2022-04-15 15:46:11.411,2022-04-15 15:46:11.411,6,1.1666666,4.24,0.24,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 15:46:00.000,5df14a9f-f561-4804-a183-76959947ad88,
58040,4,0,113,2022-04-14 19:23:00.000,,,2022-04-14 19:26:31.617,2022-04-14 19:23:32.082,113,1.4594905,84.709885,4.739995,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 19:24:00.000,f90e9034-840f-475e-9b73-3e03801ba217,
12644,4,0,22,2022-04-15 23:46:00.000,,,2022-04-15 23:47:18.209,2022-04-15 23:46:24.950,22,1.3214879,16.70996,0.9093933,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 23:47:00.000,95becda3-59e3-4b40-a531-595bae416f99,
27291,4,0,45,2022-04-15 15:56:00.000,,,2022-04-15 15:57:39.958,2022-04-15 15:57:39.958,45,1.1666666,31.84,2.05,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 15:57:00.000,5e7efe0d-451d-4ada-b8cb-96790f4e1463,
3468,4,0,6,2022-04-15 03:29:00.000,,,2022-04-15 03:30:15.396,2022-04-15 03:30:15.396,6,1.4450049,5.0117188,0.22583008,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 03:30:00.000,c8d4f0bc-a670-49db-89e7-831b6d6b3875,
12658,4,0,22,2022-04-14 23:05:00.000,,,2022-04-14 23:06:11.592,2022-04-14 23:06:11.592,22,1.3178349,16.68164,0.9104004,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 23:06:00.000,84f42123-d816-47c7-9887-77fc098f0f63,
11739,4,0,18,2022-04-15 23:47:00.000,,,2022-04-15 23:48:09.487,2022-04-15 23:47:18.464,18,1.14624,13.456055,0.7497864,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 23:48:00.000,68ee9d95-6c89-4019-8d76-07e1b8a89e7f,
58351,4,0,100,2022-04-15 15:57:00.000,,,2022-04-15 15:59:41.046,2022-04-15 15:57:40.323,100,1.2267184,71.58117,4.3799148,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 15:58:00.000,a5f6e8d2-6722-4943-9348-083eaaf0a0c4,
55980,4,0,99,2022-04-15 15:58:00.000,,,2022-04-15 15:59:41.266,2022-04-15 15:59:41.266,99,1.2777778,71.53,3.96,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 15:59:00.000,6dd4ba22-d381-4cbe-9941-45139a1f65a7,
4318,4,0,8,2022-04-14 20:03:00.000,,,2022-04-14 20:04:20.309,2022-04-14 20:04:20.309,8,1.4208977,6.1367188,0.331604,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 20:04:00.000,91db56f7-e576-4768-a425-059d93755ee6,
3558,4,0,7,2022-04-15 03:39:00.000,,,2022-04-15 03:42:01.330,2022-04-15 03:42:01.330,7,1.6434442,5.8476562,0.27722168,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 03:40:00.000,b15b65ac-7c66-4dfa-99aa-ed5e27804dcf,
29553,4,0,52,2022-04-15 15:59:00.000,,,2022-04-15 16:01:07.621,2022-04-15 15:59:41.397,52,1.2892091,38.1,2.0500002,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 16:00:00.000,9a8eff62-4cec-43c5-8643-845a481c2f0e,
46103,4,8,100,2022-04-15 20:39:00.000,,,2022-04-15 20:41:37.406,2022-04-15 20:41:37.406,108,1.9015752,87.66968,4.6875916,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 20:40:00.000,6e28e6c3-8d4c-4993-a1fe-5696305da642,
3507,4,0,6,2022-04-14 20:30:00.000,,,2022-04-14 20:30:20.236,2022-04-14 20:30:20.236,6,1.3097472,4.59375,0.24603271,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 20:31:00.000,6ed2e132-2b52-49b3-bf00-956a10ad4b1d,
9175,4,0,14,2022-04-15 23:48:00.000,,,2022-04-15 23:48:43.475,2022-04-15 23:48:09.645,14,1.1607934,10.651367,0.57577515,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 23:49:00.000,6ebddc41-b60f-4e1d-87fb-3926e36cfcf4,
60000,4,0,101,2022-04-15 16:00:00.000,,,2022-04-15 16:00:59.392,2022-04-15 16:00:00.081,101,1.2684163,76.10498,4.1699486,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 16:01:00.000,21d29bef-ccd5-4b7e-b365-875a4845a13c,
60000,4,0,112,2022-04-14 21:13:00.000,,,2022-04-14 21:14:04.201,2022-04-14 21:14:04.201,112,1.4498372,86.990234,4.562866,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 21:14:00.000,f32ab505-0638-4497-9cce-15eb92917ce3,
3812,4,0,8,2022-04-15 03:40:00.000,,,2022-04-15 03:42:01.464,2022-04-15 03:42:01.464,8,1.7439183,6.6484375,0.32336426,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 03:41:00.000,f8d99cf2-375e-4b46-9f8c-e7ed154e7c30,
58587,4,0,99,2022-04-15 16:01:00.000,,,2022-04-15 16:01:59.532,2022-04-15 16:01:00.150,99,1.2757338,74.742676,4.084469,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 16:02:00.000,bfdb54cc-2415-4a15-82db-81c1cf91250d,
4785,4,0,11,2022-04-14 20:28:00.000,,,2022-04-14 20:29:31.724,2022-04-14 20:29:31.724,11,1.8055556,8.64,0.58,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 20:29:00.000,916bbe98-c181-4916-8344-bdc5dd1e2593,
4855,4,4,6,2022-04-15 03:41:00.000,,,2022-04-15 03:42:01.585,2022-04-15 03:42:01.585,10,2.143624,10.408203,0.8625488,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 03:42:00.000,75e3aee4-4e5b-43df-beac-cd5da28317ef,
36586,4,0,53,2022-04-14 23:06:00.000,,,2022-04-14 23:08:02.265,2022-04-14 23:08:02.265,53,1.0894675,39.859375,2.1938477,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 23:07:00.000,689c8f3c-6de0-416e-bbd5-c7a95bf2ae8f,
57650,4,0,108,2022-04-14 21:13:00.000,,,2022-04-14 21:14:59.727,2022-04-14 21:14:59.727,108,1.3888888,80.07,4.32,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 21:14:00.000,5c9984cd-e7d7-4001-88cf-d7d2ce07f1be,
58144,4,0,97,2022-04-15 16:02:00.000,,,2022-04-15 16:02:59.990,2022-04-15 16:02:00.185,97,1.2555777,73.00452,4.008312,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-15 16:03:00.000,9fe2f87d-75d6-477c-8932-5f117cd15383,
